battery_id,run_id,seed,scenario,total_rounds,mission_end,arrival_delay,grid_sharing,grid_permanent,winner,score1,score2,score_gap,ice1_kg,ice2_kg,ap1,ap2,vio1,vio2,dep_blocked1,dep_blocked2,strand_risk1,strand_risk2,stranded1,stranded2,unpow_hab1,unpow_hab2,offers,joins,decouples,shared_days,contested_days,craters_depleted,duration_days,extracted_kg,extracted_pct,rovers1,rovers2,habitats1,habitats2,reactors1,reactors2,governance,strand_pen_days1,strand_pen_days2,rescues1,rescues2,strand_night,strand_far,strand_other,reserve1_kg,reserve2_kg
baseline,baseline_84,1593436298,standard,12,fixed,5,1,0,2,-5854.5,-1314.0,-4540.5,309.5,310.0,47,45,282,119,0,10,0,3,0,1,3,10,24,13,12,50,0,0,84,939.5,2.87,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
baseline,baseline_85,1593446271,standard,12,fixed,5,1,0,2,-1899.5,1366.5,-3266.0,309.5,141.5,47,171,119,59,0,0,0,0,0,0,3,0,1,1,0,69,0,0,84,761.1,2.32,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_86,1593456244,standard,12,fixed,5,1,0,1,-1193.0,-4664.5,3471.5,230.0,309.5,39,47,110,232,0,0,6,0,0,0,11,3,25,24,24,27,0,0,84,849.5,2.59,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_87,1593466217,standard,12,fixed,5,1,0,1,170.0,-4784.9,4954.9,230.0,309.1,129,47,110,236,0,0,7,1,0,0,10,3,24,24,23,28,0,0,84,849.1,2.59,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_88,1593476190,standard,12,fixed,5,1,0,1,2055.0,994.1,1060.9,150.0,309.1,127,45,0,2,0,0,1,1,0,0,10,0,1,1,0,56,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_89,1593486163,standard,12,fixed,5,1,0,2,1330.5,2068.1,-737.5,389.5,133.1,73,127,8,0,0,0,0,0,0,0,3,0,1,1,0,49,0,0,84,592.6,1.81,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_90,1593496136,standard,12,fixed,5,1,0,2,-768.2,-745.2,-23.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,1,0,2,1,0,82,1,0,84,299.1,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_91,1593506109,standard,12,fixed,5,1,0,1,2055.0,1374.6,680.4,150.0,458.6,127,61,0,2,0,0,1,0,0,0,10,3,1,1,0,44,0,0,84,688.6,2.10,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_92,1593516082,standard,12,fixed,5,1,0,2,1905.0,2023.0,-118.0,0.0,150.0,127,127,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,84,150.0,0.46,2,2,1,1,0,0,,0,1,0,0,0,0,1,0.0,0.0
baseline,baseline_93,1593526055,standard,12,fixed,5,1,0,1,2566.2,2099.4,466.9,226.2,136.4,171,127,17,0,0,0,0,1,0,1,0,0,6,6,6,33,0,0,84,522.6,1.60,3,2,1,1,0,0,,0,1,0,0,0,0,1,0.0,0.0
baseline,baseline_94,1593536028,standard,12,fixed,5,1,0,1,-380.0,-3922.9,3542.9,830.0,309.1,49,61,101,211,0,0,4,0,0,0,10,4,23,23,22,26,0,0,84,1219.1,3.72,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_95,1593546001,standard,12,fixed,5,1,0,2,1581.0,2235.0,-654.0,380.0,150.0,99,125,26,0,3,0,0,2,0,0,18,10,22,21,21,22,0,0,84,530.0,1.62,3,2,6,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_96,1593555974,standard,12,fixed,5,1,0,2,-59.9,2415.0,-2474.9,469.1,310.0,61,203,68,63,0,3,0,0,1,0,0,10,27,23,23,27,0,0,84,1009.1,3.08,2,3,1,1,0,0,,2,0,0,0,1,0,0,0.0,0.0
baseline,baseline_97,1593565947,standard,12,fixed,5,1,0,1,2042.8,2041.8,0.9,137.8,136.8,127,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,274.6,0.84,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_98,1593575920,standard,12,fixed,5,1,0,2,1376.0,2238.1,-862.1,610.0,133.1,69,125,27,0,4,0,0,0,0,0,18,0,23,23,23,23,0,0,84,743.1,2.27,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_99,1593585893,standard,12,fixed,5,1,0,2,1624.0,2035.0,-411.0,850.0,0.0,89,125,29,0,5,0,0,1,0,0,32,0,14,13,13,13,0,0,84,850.0,2.60,3,2,5,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_100,1593595866,standard,12,fixed,5,1,0,2,-795.0,-775.0,-20.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,10,10,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_101,1593605839,standard,12,fixed,5,1,0,1,839.6,-4115.9,4955.6,139.6,309.1,173,45,97,206,0,0,3,2,0,0,0,0,14,14,14,41,0,0,84,768.7,2.35,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_102,1593615812,standard,12,fixed,5,1,0,1,-227.0,-1989.9,1762.9,610.0,389.1,49,55,74,131,2,0,3,0,0,0,14,3,12,11,11,16,0,0,84,1079.1,3.30,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_103,1593625785,standard,12,fixed,5,1,0,2,-4509.5,-1579.0,-2930.5,309.5,230.0,47,39,227,122,0,7,0,4,0,1,3,10,23,12,12,51,0,0,84,859.5,2.63,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
baseline,baseline_104,1593635758,standard,12,fixed,5,1,0,2,234.1,2109.2,-1875.1,469.1,139.2,61,191,54,59,0,0,1,0,0,0,0,0,22,20,20,30,0,0,84,848.2,2.59,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_105,1593645731,standard,12,fixed,5,1,0,1,2284.7,1304.0,980.7,146.7,840.0,127,44,0,25,0,0,1,0,0,0,9,17,24,24,23,28,0,0,84,986.7,3.01,2,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_106,1593655704,standard,12,fixed,5,1,0,2,-4514.9,1497.0,-6011.9,309.1,230.0,47,199,232,110,0,0,1,6,0,0,3,11,41,24,24,27,0,0,84,769.1,2.35,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_107,1593665677,standard,12,fixed,5,1,0,2,-4509.9,-1579.0,-2930.9,309.1,230.0,47,39,227,122,0,7,0,6,0,1,3,10,23,12,12,51,0,0,84,859.1,2.62,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
baseline,baseline_108,1593675650,standard,12,fixed,5,1,0,2,1175.1,2234.1,-1059.0,389.1,299.1,55,127,2,0,0,0,1,0,0,0,3,0,1,1,0,55,0,0,84,688.1,2.10,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_109,1593685623,standard,12,fixed,5,1,0,2,1124.1,2068.1,-944.0,389.1,133.1,61,127,8,0,0,0,0,0,0,0,0,0,1,1,0,39,0,0,84,522.1,1.59,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_110,1593695596,standard,12,fixed,5,1,0,2,968.0,2167.4,-1199.4,690.0,112.4,49,127,27,0,0,0,0,0,0,0,14,0,13,13,12,45,0,0,84,802.4,2.45,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_111,1593705569,standard,12,fixed,5,1,0,2,1905.0,2017.4,-112.4,0.0,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,112.4,0.34,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_112,1593715542,standard,12,fixed,5,1,0,2,-3420.9,800.0,-4220.9,309.1,230.0,61,139,197,100,0,0,0,0,0,0,0,10,38,24,24,27,0,0,84,849.1,2.59,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_113,1593725515,standard,12,fixed,5,1,0,2,2038.1,2054.5,-16.5,133.1,149.5,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,282.6,0.86,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_114,1593735488,standard,12,fixed,5,1,0,2,865.5,1980.0,-1114.5,309.5,0.0,47,127,8,0,0,0,0,0,0,0,3,10,1,1,0,49,0,0,84,539.5,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_115,1593745461,standard,12,fixed,5,1,0,2,894.0,2173.6,-1279.6,760.0,148.6,44,127,27,0,0,0,0,0,0,0,17,0,10,10,9,44,0,0,84,908.6,2.78,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_116,1593755434,standard,12,fixed,5,1,0,1,2170.2,760.0,1410.2,115.2,390.0,127,43,0,25,0,56,1,0,0,0,0,10,13,13,12,48,0,0,84,745.2,2.28,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_117,1593765407,standard,12,fixed,5,1,0,1,-903.9,-1240.0,336.1,141.1,310.0,203,123,170,142,0,2,11,0,0,0,0,10,3,2,1,72,1,0,84,921.1,2.81,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_118,1593775380,standard,12,fixed,5,1,0,1,2463.9,2124.7,339.2,198.9,146.7,159,127,16,0,0,0,41,1,0,0,0,9,10,10,10,28,0,0,84,505.6,1.54,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_119,1593785353,standard,12,fixed,5,1,0,2,885.1,2055.0,-1169.9,309.1,150.0,45,127,6,0,0,0,1,3,0,0,3,10,1,1,0,52,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_120,1593795326,standard,12,fixed,5,1,0,2,-765.5,-746.2,-19.3,0.0,0.0,127,127,111,111,0,0,4,4,0,0,0,0,2,1,0,82,1,0,84,296.7,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_121,1593805299,standard,12,fixed,5,1,0,1,2084.5,1015.5,1069.0,149.5,309.5,127,47,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_122,1593815272,standard,12,fixed,5,1,0,1,2053.0,985.1,1067.9,118.0,309.1,127,45,0,2,0,0,0,1,0,0,0,3,1,1,0,56,0,0,84,507.1,1.55,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_123,1593825245,standard,12,fixed,5,1,0,1,2254.7,2067.0,187.7,146.7,610.0,125,109,0,25,0,2,1,0,0,0,9,11,24,24,23,28,0,0,84,756.7,2.31,2,3,1,5,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_124,1593835218,standard,12,fixed,5,1,0,2,2021.6,2053.6,-32.0,116.6,148.6,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,265.2,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_125,1593845191,standard,12,fixed,5,1,0,2,-2498.3,-1615.0,-883.3,146.7,990.0,171,49,216,140,0,0,6,4,0,0,0,10,8,5,4,66,1,0,84,1376.7,4.20,3,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_126,1593855164,standard,12,fixed,5,1,0,1,2054.5,2021.6,32.9,149.5,116.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,266.1,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_127,1593865137,standard,12,fixed,5,1,0,2,1699.0,2314.1,-615.1,700.0,149.1,79,127,26,0,34,0,0,1,0,0,17,0,24,24,23,25,0,0,84,919.1,2.81,3,2,5,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_128,1593875110,standard,12,fixed,5,1,0,2,-2338.0,-1618.5,-719.5,230.0,141.5,69,191,152,191,0,0,8,8,0,0,11,0,4,4,3,64,0,0,84,851.5,2.60,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_129,1593885083,standard,12,fixed,5,1,0,2,1084.1,2050.2,-966.1,309.1,115.2,61,127,8,0,0,0,0,1,0,0,0,0,1,1,0,39,0,0,84,504.2,1.54,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_130,1593895056,standard,12,fixed,5,1,0,1,1255.0,-1649.9,2904.9,390.0,309.1,159,47,69,111,0,0,3,1,0,0,10,3,6,6,5,64,0,0,84,1009.1,3.08,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_131,1593905029,standard,12,fixed,5,1,0,2,405.0,2025.0,-1620.0,230.0,0.0,39,127,27,0,57,0,0,1,0,0,10,0,10,9,9,9,0,0,84,460.0,1.40,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_132,1593915002,standard,12,fixed,5,1,0,1,2084.5,1015.5,1069.0,149.5,309.5,127,47,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_133,1593924975,standard,12,fixed,5,1,0,1,2161.6,1140.0,1021.6,116.6,620.0,127,58,0,24,0,0,0,0,0,0,0,10,14,14,14,46,0,0,84,736.6,2.25,2,4,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_134,1593934948,standard,12,fixed,5,1,0,1,2041.8,2025.0,16.8,136.8,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,286.8,0.88,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_135,1593944921,standard,12,fixed,5,1,0,1,2181.6,635.0,1546.6,116.6,310.0,127,39,0,25,0,52,0,0,0,0,0,10,14,14,13,48,0,0,84,656.6,2.01,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_136,1593954894,standard,12,fixed,5,1,0,2,1491.0,2055.0,-564.0,620.0,0.0,89,125,29,0,4,0,0,1,0,0,33,0,16,16,15,16,0,0,84,700.0,2.14,3,2,5,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_137,1593964867,standard,12,fixed,5,1,0,1,2285.0,1250.0,1035.0,150.0,540.0,127,59,0,25,0,5,2,0,0,0,10,10,24,24,23,28,0,0,84,690.0,2.11,2,3,1,3,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_138,1593974840,standard,12,fixed,5,1,0,1,2054.5,2017.4,37.2,149.5,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,261.9,0.80,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_139,1593984813,standard,12,fixed,5,1,0,1,2071.8,1175.1,896.8,136.8,389.1,127,55,0,2,0,0,0,2,0,0,0,3,1,1,0,55,0,0,84,525.9,1.61,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_140,1593994786,standard,12,fixed,5,1,0,1,-1848.0,-4495.0,2647.0,150.0,0.0,32,125,111,279,0,0,4,4,0,0,1,10,28,28,27,28,1,0,84,300.0,0.92,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_141,1594004759,standard,12,fixed,5,1,0,1,2054.5,2025.0,29.5,149.5,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,299.5,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_142,1594014732,standard,12,fixed,5,1,0,2,1905.0,2053.6,-148.6,0.0,148.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,148.6,0.45,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_143,1594024705,standard,12,fixed,5,1,0,2,1790.0,2163.0,-373.0,680.0,118.0,101,125,27,0,3,0,0,0,0,0,10,0,15,15,14,16,0,0,84,798.0,2.44,4,2,5,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_144,1594034678,standard,12,fixed,5,1,0,1,1935.0,1015.5,919.5,0.0,309.5,127,47,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,389.5,1.19,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_145,1594044651,standard,12,fixed,5,1,0,1,1070.0,-4704.5,5774.5,230.0,309.5,189,47,110,234,0,0,9,0,0,0,10,3,25,24,23,28,0,0,84,849.5,2.59,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_146,1594054624,standard,12,fixed,5,1,0,2,-765.0,-745.0,-20.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,0,0,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_147,1594064597,standard,12,fixed,5,1,0,1,2072.8,1015.1,1057.7,137.8,309.1,127,47,0,2,0,0,1,1,0,0,0,3,1,1,0,55,0,0,84,526.8,1.61,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_148,1594074570,standard,12,fixed,5,1,0,1,-2418.0,-3048.5,630.5,610.0,141.5,49,171,156,236,0,0,0,0,0,0,11,0,6,6,5,60,0,0,84,981.5,3.00,3,3,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_149,1594084543,standard,12,fixed,5,1,0,1,1220.6,-4419.9,5640.5,140.6,309.1,201,47,106,221,0,0,9,0,0,0,0,3,22,20,20,29,0,0,84,759.6,2.32,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_150,1594094516,standard,12,fixed,5,1,0,2,-2585.4,-640.0,-1945.4,139.6,680.0,171,149,220,153,0,2,5,7,0,0,0,10,13,6,6,62,0,0,84,1059.6,3.24,3,3,1,3,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_151,1594104489,standard,12,fixed,5,1,0,1,2206.7,1655.5,551.2,226.7,469.5,173,73,34,0,0,0,0,1,0,0,0,3,6,6,6,23,0,0,84,1006.2,3.07,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_152,1594114462,standard,12,fixed,5,1,0,2,2020.2,2023.0,-2.8,115.2,118.0,127,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,233.2,0.71,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_153,1594124435,standard,12,fixed,5,1,0,2,1980.0,2000.0,-20.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_154,1594134408,standard,12,fixed,5,1,0,2,-4531.8,-1204.0,-3327.8,387.2,310.0,61,45,241,117,0,9,0,1,0,1,3,10,27,16,16,43,0,0,84,1017.2,3.11,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
baseline,baseline_155,1594144381,standard,12,fixed,5,1,0,2,1467.0,2200.2,-733.2,380.0,115.2,89,125,27,0,2,0,0,1,0,0,11,0,21,21,21,22,0,0,84,575.2,1.76,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_156,1594154354,standard,12,fixed,5,1,0,1,2054.5,2020.2,34.4,149.5,115.2,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,264.7,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_157,1594164327,standard,12,fixed,5,1,0,1,2571.7,1985.0,586.7,226.7,0.0,171,127,20,0,0,0,0,1,0,0,0,0,8,8,8,23,0,0,84,466.7,1.43,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_158,1594174300,standard,12,fixed,5,1,0,2,1625.0,2215.0,-590.0,610.0,150.0,88,125,27,0,2,0,0,3,0,0,10,10,20,20,19,22,0,0,84,760.0,2.32,4,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_159,1594184273,standard,12,fixed,5,1,0,2,-828.0,-825.0,-3.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,11,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_160,1594194246,standard,12,fixed,5,1,0,1,2054.7,1015.1,1039.6,146.7,309.1,127,47,0,2,0,0,2,0,0,0,9,3,1,1,0,55,0,0,84,535.8,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_161,1594204219,standard,12,fixed,5,1,0,1,2053.0,1175.5,877.5,118.0,389.5,127,55,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,507.5,1.55,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_162,1594214192,standard,12,fixed,5,1,0,2,980.0,2170.2,-1190.2,690.0,115.2,49,127,27,0,0,0,0,2,0,0,10,0,13,13,12,45,0,0,84,805.2,2.46,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_163,1594224165,standard,12,fixed,5,1,0,1,2039.5,2017.4,22.1,134.5,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,246.8,0.75,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_164,1594234138,standard,12,fixed,5,1,0,1,2584.6,2164.5,420.1,209.6,149.5,171,127,18,0,0,0,0,0,0,0,0,0,11,11,11,30,0,0,84,439.2,1.34,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_165,1594244111,standard,12,fixed,5,1,0,1,2313.6,1240.0,1073.6,148.6,680.0,127,49,0,25,0,2,2,0,0,0,0,10,24,24,23,28,0,0,84,828.6,2.53,2,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_166,1594254084,standard,12,fixed,5,1,0,1,2083.6,1015.5,1068.1,148.6,309.5,127,47,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,538.1,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_167,1594264057,standard,12,fixed,5,1,0,2,1980.0,2000.0,-20.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_168,1594274030,standard,12,fixed,5,1,0,2,-3460.5,-3440.9,-19.5,229.5,229.1,32,32,168,168,0,0,0,0,0,0,0,0,2,1,0,82,3,0,84,458.6,1.40,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_169,1594284003,standard,12,fixed,5,1,0,2,2225.0,2731.5,-506.5,150.0,221.5,127,171,0,19,0,0,3,0,0,0,10,0,18,17,17,35,0,0,84,531.5,1.62,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_170,1594293976,standard,12,fixed,5,1,0,1,866.1,-3815.9,4682.0,141.1,309.1,173,45,97,194,0,0,4,0,0,0,0,0,15,14,14,40,0,0,84,760.1,2.32,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_171,1594303949,standard,12,fixed,5,1,0,2,1045.0,2025.0,-980.0,840.0,0.0,49,127,28,0,0,0,0,1,0,0,10,0,10,10,9,44,0,0,84,840.0,2.57,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_172,1594313922,standard,12,fixed,5,1,0,1,2234.7,1840.0,394.7,146.7,530.0,125,99,0,25,0,4,1,0,0,0,9,10,24,24,24,27,0,0,84,676.7,2.07,2,3,1,5,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_173,1594323895,standard,12,fixed,5,1,0,1,507.9,-143.8,651.7,118.9,146.2,201,171,111,121,0,0,49,7,5,0,0,0,3,2,1,67,1,0,84,735.2,2.25,3,3,1,1,0,0,,13,0,0,0,4,0,1,0.0,0.0
baseline,baseline_174,1594333868,standard,12,fixed,5,1,0,2,2100.2,2781.7,-681.5,115.2,226.7,127,171,0,10,0,0,1,0,0,0,0,0,6,6,5,59,0,0,84,581.9,1.78,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_175,1594343841,standard,12,fixed,5,1,0,2,1025.0,1055.5,-30.5,540.0,389.5,89,83,50,35,4,0,0,0,0,0,10,3,22,20,20,24,0,0,84,1079.5,3.30,3,3,6,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_176,1594353814,standard,12,fixed,5,1,0,1,2661.2,2158.1,503.2,226.7,133.1,173,127,19,0,0,0,0,0,0,0,0,0,10,10,9,48,0,0,84,588.8,1.80,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_177,1594363787,standard,12,fixed,5,1,0,2,770.0,2097.7,-1327.7,610.0,114.7,44,125,27,0,0,0,0,3,0,1,15,0,11,11,11,42,0,0,84,724.7,2.21,3,2,2,1,0,0,,0,1,0,0,0,0,1,0.0,0.0
baseline,baseline_178,1594373760,standard,12,fixed,5,1,0,2,-777.5,-754.5,-23.1,0.0,0.0,127,127,111,111,0,0,4,4,0,0,3,3,2,1,0,82,1,0,84,292.0,0.89,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_179,1594383733,standard,12,fixed,5,1,0,2,1980.0,2000.0,-20.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_180,1594393706,standard,12,fixed,5,1,0,2,915.1,2068.1,-1153.0,309.1,133.1,47,127,6,0,0,0,1,0,0,0,3,0,1,1,0,51,0,0,84,522.1,1.59,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_181,1594403679,standard,12,fixed,5,1,0,2,-772.2,-754.5,-17.6,0.0,0.0,127,127,111,111,0,0,4,4,0,0,2,2,2,1,0,82,1,0,84,290.6,0.89,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_182,1594413652,standard,12,fixed,5,1,0,1,2083.6,1015.5,1068.1,148.6,309.5,127,47,0,2,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,538.1,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
baseline,baseline_183,1594423625,standard,12,fixed,5,1,0,2,-4635.9,42.0,-4677.9,309.1,230.0,45,99,236,111,0,0,3,8,0,0,0,11,42,24,24,27,0,0,84,849.1,2.59,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
